species,dex,family,base_aspects,source_resolver,texture,base_texture,alpha_iou,status,reason
rampardos,409,mythical_metallic,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,mythicalcobbled:textures/pokemon/0409_rampardos/rampardos_shiny_metallic.png,cobblemon:textures/pokemon/0409_rampardos/rampardos_shiny.png,1.000000,accepted,strict_native_uv_match
rampardos,409,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,mythicalcobbled:textures/pokemon/0409_rampardos/rampardos_shadow.png,cobblemon:textures/pokemon/0409_rampardos/rampardos.png,1.000000,accepted,strict_native_uv_match
rampardos,409,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,mythicalcobbled:textures/pokemon/0409_rampardos/rampardos_shiny_shadow.png,cobblemon:textures/pokemon/0409_rampardos/rampardos_shiny.png,1.000000,accepted,strict_native_uv_match
rampardos,409,mythical_tropical,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,mythicalcobbled:textures/pokemon/0409_rampardos/rampardos_tropical.png,cobblemon:textures/pokemon/0409_rampardos/rampardos.png,-1.000000,rejected,dimension_mismatch_1024x512_vs_256x128
rampardos,409,mythical_tropical,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,mythicalcobbled:textures/pokemon/0409_rampardos/rampardos_shiny_tropical.png,cobblemon:textures/pokemon/0409_rampardos/rampardos_shiny.png,-1.000000,rejected,dimension_mismatch_1024x512_vs_256x128
rampardos,409,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
rampardos,409,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
rampardos,409,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
rampardos,409,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
rampardos,409,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
rampardos,409,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
rampardos,409,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0409_rampardos/1_rampardos_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,mythicalcobbled:textures/pokemon/0410_shieldon/shieldon_shadow.png,cobblemon:textures/pokemon/0410_shieldon/shieldon.png,1.000000,accepted,strict_native_uv_match
shieldon,410,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,mythicalcobbled:textures/pokemon/0410_shieldon/shieldon_shiny_shadow.png,cobblemon:textures/pokemon/0410_shieldon/shieldon_shiny.png,1.000000,accepted,strict_native_uv_match
shieldon,410,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
shieldon,410,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0410_shieldon/1_shieldon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,mythicalcobbled:textures/pokemon/0411_bastiodon/bastiodon_shadow.png,cobblemon:textures/pokemon/0411_bastiodon/bastiodon.png,1.000000,accepted,strict_native_uv_match
bastiodon,411,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,mythicalcobbled:textures/pokemon/0411_bastiodon/bastiodon_shiny_shadow.png,cobblemon:textures/pokemon/0411_bastiodon/bastiodon_shiny.png,1.000000,accepted,strict_native_uv_match
bastiodon,411,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
bastiodon,411,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0411_bastiodon/1_bastiodon_base.json,,,,rejected,effect_only_or_no_texture
burmy,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_plant.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/1_burmy_sandy.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
burmy,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0412_burmy/2_burmy_trash.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
combee,415,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/1_combee_base.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
combee,415,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0415_combee/2_combee_female.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_smp_v2,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,mythicalcobbled:textures/pokemon/0416_vespiquen/vespiquen_smp_v2.png,cobblemon:textures/pokemon/0416_vespiquen/vespiquen.png,1.000000,accepted,strict_native_uv_match
vespiquen,416,mythical_smp_v2,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,mythicalcobbled:textures/pokemon/0416_vespiquen/vespiquen_shiny_smp_v2.png,cobblemon:textures/pokemon/0416_vespiquen/vespiquen_shiny.png,1.000000,accepted,strict_native_uv_match
vespiquen,416,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
vespiquen,416,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0416_vespiquen/1_vespiquen_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_sakura,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,mythicalcobbled:textures/pokemon/0417_pachirisu/pachirisu_sakura.png,cobblemon:textures/pokemon/0417_pachirisu/pachirisu.png,1.000000,accepted,strict_native_uv_match
pachirisu,417,mythical_sakura,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,mythicalcobbled:textures/pokemon/0417_pachirisu/pachirisu_shiny_sakura.png,cobblemon:textures/pokemon/0417_pachirisu/pachirisu_shiny.png,1.000000,accepted,strict_native_uv_match
pachirisu,417,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,,,,rejected,effect_only_or_no_texture
pachirisu,417,mythical_easter,,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,mythicalcobbled:textures/pokemon/0417_pachirisu/pachirisu_easter.png,cobblemon:textures/pokemon/0417_pachirisu/pachirisu.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
pachirisu,417,mythical_easter,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0417_pachirisu/1_pachirisu_base.json,mythicalcobbled:textures/pokemon/0417_pachirisu/pachirisu_shiny_easter.png,cobblemon:textures/pokemon/0417_pachirisu/pachirisu_shiny.png,-1.000000,rejected,dimension_mismatch_128x128_vs_64x64
buizel,418,mythical_spectre,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,mythicalcobbled:textures/pokemon/0418_buizel/buizel_spectre.png,cobblemon:textures/pokemon/0418_buizel/buizel.png,0.968192,rejected,alpha_layout_below_0.97
buizel,418,mythical_spectre,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,mythicalcobbled:textures/pokemon/0418_buizel/buizel_shiny_spectre.png,cobblemon:textures/pokemon/0418_buizel/buizel_shiny.png,0.968192,rejected,alpha_layout_below_0.97
buizel,418,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/1_buizel_base.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
buizel,418,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0418_buizel/2_buizel_female.json,,,,rejected,effect_only_or_no_texture
floatzel,419,mythical_spectre,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,mythicalcobbled:textures/pokemon/0419_floatzel/floatzel_spectre.png,cobblemon:textures/pokemon/0419_floatzel/floatzel.png,0.699248,rejected,alpha_layout_below_0.97
floatzel,419,mythical_spectre,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,mythicalcobbled:textures/pokemon/0419_floatzel/floatzel_shiny_spectre.png,cobblemon:textures/pokemon/0419_floatzel/floatzel_shiny.png,0.699248,rejected,alpha_layout_below_0.97
floatzel,419,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,,,,rejected,effect_only_or_no_texture
floatzel,419,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,,,,rejected,effect_only_or_no_texture
floatzel,419,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,,,,rejected,effect_only_or_no_texture
floatzel,419,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,,,,rejected,effect_only_or_no_texture
floatzel,419,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,,,,rejected,effect_only_or_no_texture
floatzel,419,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0419_floatzel/1_floatzel_base.json,,,,rejected,effect_only_or_no_texture
